DISTRICT,OFFICE,PRECINCT,COUNTY,STATE,DEM,REP
D7,U.S. Representative District 7,195,64,MN,113,178
D7,U.S. Representative District 7,195,68,MN,278,308
D7,U.S. Representative District 7,195,73,MN,30,70
D7,U.S. Representative District 7,195,77,MN,67,76
D7,U.S. Representative District 7,200,3,MN,20,18
D7,U.S. Representative District 7,200,4,MN,339,9
D7,U.S. Representative District 7,200,14,MN,1073,621
D7,U.S. Representative District 7,200,34,MN,460,404
D7,U.S. Representative District 7,200,45,MN,50,21
D7,U.S. Representative District 7,200,56,MN,394,392
D7,U.S. Representative District 7,200,60,MN,65,59
D7,U.S. Representative District 7,200,64,MN,117,108
D7,U.S. Representative District 7,200,73,MN,43,39
D7,U.S. Representative District 7,202,4,MN,263,8
D7,U.S. Representative District 7,202,34,MN,0,0
D7,U.S. Representative District 7,205,14,MN,514,232
D7,U.S. Representative District 7,205,34,MN,480,307
D7,U.S. Representative District 7,205,45,MN,8,8
D7,U.S. Representative District 7,205,56,MN,380,394
D7,U.S. Representative District 7,205,60,MN,42,59
D7,U.S. Representative District 7,205,64,MN,12,28
D7,U.S. Representative District 7,205,73,MN,92,140
D7,U.S. Representative District 7,210,3,MN,102,51
D7,U.S. Representative District 7,210,14,MN,412,192
D7,U.S. Representative District 7,210,34,MN,233,170
D7,U.S. Representative District 7,210,45,MN,39,13
D7,U.S. Representative District 7,210,56,MN,153,190
D7,U.S. Representative District 7,210,60,MN,309,244
D7,U.S. Representative District 7,210,64,MN,44,42
D7,U.S. Representative District 7,210,73,MN,473,525
D7,U.S. Representative District 7,212,14,MN,868,429
D7,U.S. Representative District 7,214,14,MN,1018,465
D7,U.S. Representative District 7,215,3,MN,103,136
D7,U.S. Representative District 7,215,4,MN,6,12
D7,U.S. Representative District 7,215,14,MN,60,26
D7,U.S. Representative District 7,215,34,MN,292,199
D7,U.S. Representative District 7,215,45,MN,4,11
D7,U.S. Representative District 7,215,56,MN,45,87
D7,U.S. Representative District 7,215,64,MN,42,39
D7,U.S. Representative District 7,215,73,MN,371,386
D7,U.S. Representative District 7,217,14,MN,0,2
D7,U.S. Representative District 7,220,3,MN,64,75
D7,U.S. Representative District 7,220,4,MN,18,14
D7,U.S. Representative District 7,220,14,MN,58,35
D7,U.S. Representative District 7,220,34,MN,291,204
D7,U.S. Representative District 7,220,45,MN,65,58
D7,U.S. Representative District 7,220,56,MN,217,178
D7,U.S. Representative District 7,220,60,MN,69,42
D7,U.S. Representative District 7,220,64,MN,36,57
D7,U.S. Representative District 7,225,3,MN,86,112
D7,U.S. Representative District 7,225,4,MN,24,8
D7,U.S. Representative District 7,225,14,MN,105,113
D7,U.S. Representative District 7,225,34,MN,231,165
D7,U.S. Representative District 7,225,37,MN,39,27
D7,U.S. Representative District 7,225,45,MN,174,102
D7,U.S. Representative District 7,225,56,MN,227,245
D7,U.S. Representative District 7,225,60,MN,133,92
D7,U.S. Representative District 7,225,73,MN,43,47
D7,U.S. Representative District 7,230,3,MN,83,46
D7,U.S. Representative District 7,230,4,MN,6,12
D7,U.S. Representative District 7,230,14,MN,147,137
D7,U.S. Representative District 7,230,26,MN,27,26
D7,U.S. Representative District 7,230,34,MN,390,277
D7,U.S. Representative District 7,230,45,MN,13,7
D7,U.S. Representative District 7,230,56,MN,95,134
D7,U.S. Representative District 7,230,60,MN,66,59
D7,U.S. Representative District 7,235,3,MN,162,109
D7,U.S. Representative District 7,235,14,MN,115,90
D7,U.S. Representative District 7,235,34,MN,100,134
D7,U.S. Representative District 7,235,45,MN,15,17
D7,U.S. Representative District 7,235,56,MN,181,187
D7,U.S. Representative District 7,235,60,MN,91,54
D7,U.S. Representative District 7,240,3,MN,28,98
D7,U.S. Representative District 7,240,14,MN,128,87
D7,U.S. Representative District 7,240,45,MN,19,8
D7,U.S. Representative District 7,240,56,MN,86,94
D7,U.S. Representative District 7,240,60,MN,34,35
D7,U.S. Representative District 7,245,14,MN,64,36
D7,U.S. Representative District 7,245,45,MN,36,38
D7,U.S. Representative District 7,245,56,MN,225,236
D7,U.S. Representative District 7,245,60,MN,45,43
D7,U.S. Representative District 7,245,73,MN,16,18
D7,U.S. Representative District 7,250,14,MN,63,48
D7,U.S. Representative District 7,250,45,MN,37,26
D7,U.S. Representative District 7,250,56,MN,72,76
D7,U.S. Representative District 7,250,60,MN,14,11
D7,U.S. Representative District 7,250,73,MN,13,19
D7,U.S. Representative District 7,255,14,MN,80,54
D7,U.S. Representative District 7,255,45,MN,11,11
D7,U.S. Representative District 7,255,56,MN,36,72
D7,U.S. Representative District 7,255,60,MN,25,20
D7,U.S. Representative District 7,260,4,MN,64,47
D7,U.S. Representative District 7,260,14,MN,120,50
D7,U.S. Representative District 7,260,45,MN,15,16
D7,U.S. Representative District 7,260,56,MN,130,178
D7,U.S. Representative District 7,260,60,MN,15,13
D7,U.S. Representative District 7,265,14,MN,38,26
D7,U.S. Representative District 7,265,45,MN,30,43
D7,U.S. Representative District 7,265,56,MN,82,58
D7,U.S. Representative District 7,265,60,MN,15,11
D7,U.S. Representative District 7,270,14,MN,36,16
D7,U.S. Representative District 7,270,45,MN,22,9
D7,U.S. Representative District 7,270,56,MN,270,177
D7,U.S. Representative District 7,270,60,MN,22,20
D7,U.S. Representative District 7,275,4,MN,8,5
D7,U.S. Representative District 7,275,56,MN,162,217
D7,U.S. Representative District 7,275,60,MN,39,39
D7,U.S. Representative District 7,280,4,MN,10,2
D7,U.S. Representative District 7,280,56,MN,72,71
D7,U.S. Representative District 7,280,60,MN,17,18
D7,U.S. Representative District 7,285,45,MN,24,30
D7,U.S. Representative District 7,285,56,MN,148,223
D7,U.S. Representative District 7,285,60,MN,79,108
D7,U.S. Representative District 7,290,4,MN,33,31
D7,U.S. Representative District 7,290,45,MN,25,32
D7,U.S. Representative District 7,290,56,MN,185,205
D7,U.S. Representative District 7,290,60,MN,13,4
D7,U.S. Representative District 7,295,4,MN,42,39
D7,U.S. Representative District 7,295,45,MN,15,8
D7,U.S. Representative District 7,295,56,MN,112,110
D7,U.S. Representative District 7,295,60,MN,24,27
D7,U.S. Representative District 7,300,45,MN,28,17
D7,U.S. Representative District 7,300,56,MN,79,59
D7,U.S. Representative District 7,300,60,MN,27,21
D7,U.S. Representative District 7,305,56,MN,51,72
D7,U.S. Representative District 7,305,60,MN,32,50
D7,U.S. Representative District 7,310,56,MN,49,45
D7,U.S. Representative District 7,310,60,MN,129,130
D7,U.S. Representative District 7,315,56,MN,43,51
D7,U.S. Representative District 7,315,60,MN,19,19
D7,U.S. Representative District 7,320,4,MN,12,19
D7,U.S. Representative District 7,320,56,MN,134,182
D7,U.S. Representative District 7,320,60,MN,21,62
D7,U.S. Representative District 7,325,56,MN,148,203
D7,U.S. Representative District 7,325,60,MN,23,32
D7,U.S. Representative District 7,330,56,MN,98,182
D7,U.S. Representative District 7,330,60,MN,41,44
D7,U.S. Representative District 7,335,56,MN,38,107
D7,U.S. Representative District 7,335,60,MN,92,100
D7,U.S. Representative District 7,340,56,MN,178,200
D7,U.S. Representative District 7,340,60,MN,33,26
D7,U.S. Representative District 7,345,56,MN,96,96
D7,U.S. Representative District 7,345,60,MN,24,30
D7,U.S. Representative District 7,350,56,MN,179,138
D7,U.S. Representative District 7,350,60,MN,12,12
D7,U.S. Representative District 7,355,56,MN,448,238
D7,U.S. Representative District 7,360,56,MN,564,661
D7,U.S. Representative District 7,360,60,MN,20,12
D7,U.S. Representative District 7,365,56,MN,179,291
D7,U.S. Representative District 7,370,15,MN,82,84
D7,U.S. Representative District 7,370,56,MN,168,204
D7,U.S. Representative District 7,370,60,MN,56,62
D7,U.S. Representative District 7,375,56,MN,10,16
D7,U.S. Representative District 7,375,60,MN,12,12
D7,U.S. Representative District 7,380,56,MN,44,22
D7,U.S. Representative District 7,380,60,MN,24,26
D7,U.S. Representative District 7,385,56,MN,214,321
D7,U.S. Representative District 7,385,60,MN,46,35
D7,U.S. Representative District 7,390,56,MN,89,96
D7,U.S. Representative District 7,390,60,MN,83,80
D7,U.S. Representative District 7,395,56,MN,161,114
D7,U.S. Representative District 7,395,60,MN,10,5
D7,U.S. Representative District 7,399,73,MN,48,56
D7,U.S. Representative District 7,400,56,MN,117,127
D7,U.S. Representative District 7,400,60,MN,11,16
D7,U.S. Representative District 7,400,73,MN,67,125
D7,U.S. Representative District 7,404,73,MN,12,19
D7,U.S. Representative District 7,405,56,MN,189,169
D7,U.S. Representative District 7,405,60,MN,16,30
D7,U.S. Representative District 7,410,56,MN,152,121
D7,U.S. Representative District 7,410,60,MN,32,36
D7,U.S. Representative District 7,415,56,MN,45,47
D7,U.S. Representative District 7,415,60,MN,28,37
D7,U.S. Representative District 7,420,56,MN,113,133
D7,U.S. Representative District 7,420,60,MN,34,25
D7,U.S. Representative District 7,420,73,MN,727,880
D7,U.S. Representative District 7,425,56,MN,87,84
D7,U.S. Representative District 7,430,56,MN,6,9
D7,U.S. Representative District 7,430,60,MN,8,10
D7,U.S. Representative District 7,430,73,MN,171,332
D7,U.S. Representative District 7,434,73,MN,13,18
D7,U.S. Representative District 7,435,56,MN,89,71
D7,U.S. Representative District 7,435,60,MN,17,13
D7,U.S. Representative District 7,435,73,MN,79,74
D7,U.S. Representative District 7,440,56,MN,21,13
D7,U.S. Representative District 7,440,60,MN,22,21
D7,U.S. Representative District 7,445,56,MN,28,37
D7,U.S. Representative District 7,445,59,MN,20,81
D7,U.S. Representative District 7,445,60,MN,18,27
D7,U.S. Representative District 7,450,56,MN,26,26
D7,U.S. Representative District 7,450,60,MN,27,30
D7,U.S. Representative District 7,450,73,MN,57,80
D7,U.S. Representative District 7,455,56,MN,41,62
D7,U.S. Representative District 7,455,60,MN,153,119
D7,U.S. Representative District 7,855,60,MN,32,39
D7,U.S. Representative District 7,MAPPING_ERROR,45,MN,361,317
D7,U.S. Representative District 7,MAPPING_ERROR,56,MN,57,77
