,STATE,COUNTY,PRECINCT,REP,DEM
0,VA,CAROLINE COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1,VA,CAROLINE COUNTY,## Provisional,0.0,0.0
2,VA,CAROLINE COUNTY,101 - BOWLING GREEN,431.0,266.0
3,VA,CAROLINE COUNTY,102 - SPARTA,0.0,0.0
4,VA,CAROLINE COUNTY,201 - NORTH MADISON,0.0,0.0
5,VA,CAROLINE COUNTY,202 - SOUTH MADISON,0.0,0.0
6,VA,CAROLINE COUNTY,301 - PORT ROYAL,0.0,0.0
7,VA,CAROLINE COUNTY,302 - WOODFORD,0.0,0.0
8,VA,CAROLINE COUNTY,401 - DAWN,0.0,0.0
9,VA,CAROLINE COUNTY,402 - CARMEL CHURCH,107.0,247.0
10,VA,CAROLINE COUNTY,501 - WEST MATTAPONI,268.0,391.0
11,VA,CAROLINE COUNTY,502 - MILFORD,270.0,263.0
12,VA,CAROLINE COUNTY,601 - CHILESBURG,275.0,290.0
13,VA,CAROLINE COUNTY,602 - LAKE,0.0,0.0
14,VA,ESSEX COUNTY,# AB - Central Absentee Precinct,0.0,0.0
15,VA,ESSEX COUNTY,## Provisional,0.0,0.0
16,VA,ESSEX COUNTY,101 - GREATER TAPPAHANNOCK,0.0,0.0
17,VA,ESSEX COUNTY,201 - NORTH,0.0,0.0
18,VA,ESSEX COUNTY,301 - SOUTH,488.0,287.0
19,VA,ESSEX COUNTY,401 - CENTRAL,0.0,0.0
20,VA,FAUQUIER COUNTY,# AB - Central Absentee Precinct,0.0,0.0
21,VA,FAUQUIER COUNTY,## Provisional,0.0,0.0
22,VA,FAUQUIER COUNTY,102 - CATLETT,831.0,292.0
23,VA,FAUQUIER COUNTY,104 - LOIS,0.0,0.0
24,VA,FAUQUIER COUNTY,301 - MORRISVILLE,0.0,0.0
25,VA,FAUQUIER COUNTY,303 - BEALETON,680.0,336.0
26,VA,FREDERICKSBURG CITY,# AB - Central Absentee Precinct,0.0,0.0
27,VA,FREDERICKSBURG CITY,## Provisional,5.0,6.0
28,VA,FREDERICKSBURG CITY,101 - PRECINCT 1 - DISTRICT ONE,0.0,0.0
29,VA,FREDERICKSBURG CITY,201 - PRECINCT 1 - DISTRICT TWO,0.0,0.0
30,VA,FREDERICKSBURG CITY,301 - PRECINCT 1 - DISTRICT THREE,0.0,0.0
31,VA,FREDERICKSBURG CITY,401 - PRECINCT 1 - DISTRICT FOUR,0.0,0.0
32,VA,FREDERICKSBURG CITY,402 - PRECINCT 2 - DISTRICT FOUR,0.0,0.0
33,VA,GLOUCESTER COUNTY,# AB - Central Absentee Precinct,0.0,0.0
34,VA,GLOUCESTER COUNTY,## Provisional,0.0,0.0
35,VA,GLOUCESTER COUNTY,101 - HARCUM,0.0,0.0
36,VA,GLOUCESTER COUNTY,102 - SALEM,0.0,0.0
37,VA,GLOUCESTER COUNTY,103 - PEASLEY,0.0,0.0
38,VA,GLOUCESTER COUNTY,201 - COURTHOUSE,0.0,0.0
39,VA,GLOUCESTER COUNTY,202 - BOTETOURT,0.0,0.0
40,VA,GLOUCESTER COUNTY,301 - WHITE MARSH,0.0,0.0
41,VA,GLOUCESTER COUNTY,302 - ROANES,0.0,0.0
42,VA,GLOUCESTER COUNTY,401 - HAYES,0.0,0.0
43,VA,GLOUCESTER COUNTY,402 - SARAHS CREEK,0.0,0.0
44,VA,GLOUCESTER COUNTY,501 - ACHILLES,982.0,412.0
45,VA,GLOUCESTER COUNTY,502 - WALKER,0.0,0.0
46,VA,JAMES CITY COUNTY,# AB - Central Absentee Precinct,0.0,0.0
47,VA,JAMES CITY COUNTY,## Provisional,0.0,0.0
48,VA,JAMES CITY COUNTY,101 - BERKELEY A,0.0,0.0
49,VA,JAMES CITY COUNTY,102 - BERKELEY B,0.0,0.0
50,VA,JAMES CITY COUNTY,103 - BERKELEY C,0.0,0.0
51,VA,JAMES CITY COUNTY,201 - JAMESTOWN A,0.0,0.0
52,VA,JAMES CITY COUNTY,202 - JAMESTOWN B,592.0,683.0
53,VA,JAMES CITY COUNTY,203 - JAMESTOWN C,0.0,0.0
54,VA,JAMES CITY COUNTY,204 - JAMESTOWN D,1188.0,812.0
55,VA,JAMES CITY COUNTY,301 - POWHATAN A,0.0,0.0
56,VA,JAMES CITY COUNTY,302 - POWHATAN B,221.0,257.0
57,VA,JAMES CITY COUNTY,303 - POWHATAN C,0.0,0.0
58,VA,JAMES CITY COUNTY,304 - POWHATAN D,596.0,714.0
59,VA,JAMES CITY COUNTY,401 - STONEHOUSE A,0.0,0.0
60,VA,JAMES CITY COUNTY,402 - STONEHOUSE B,0.0,0.0
61,VA,JAMES CITY COUNTY,403 - STONEHOUSE C,0.0,0.0
62,VA,JAMES CITY COUNTY,501 - ROBERTS A,0.0,0.0
63,VA,JAMES CITY COUNTY,502 - ROBERTS B,0.0,0.0
64,VA,JAMES CITY COUNTY,503 - ROBERTS C,59.0,147.0
65,VA,JAMES CITY COUNTY,504 - ROBERTS D,0.0,0.0
66,VA,KING & QUEEN COUNTY,# AB - Central Absentee Precinct,0.0,0.0
67,VA,KING & QUEEN COUNTY,## Provisional,0.0,0.0
68,VA,KING & QUEEN COUNTY,101 - OWENTON,129.0,221.0
69,VA,KING & QUEEN COUNTY,201 - CLARKS,0.0,0.0
70,VA,KING & QUEEN COUNTY,301 - SHACKLEFORDS,214.0,188.0
71,VA,KING & QUEEN COUNTY,401 - COURTHOUSE,0.0,0.0
72,VA,KING & QUEEN COUNTY,501 - OLDMILL,0.0,0.0
73,VA,KING GEORGE COUNTY,# AB - Central Absentee Precinct,0.0,0.0
74,VA,KING GEORGE COUNTY,## Provisional,8.0,5.0
75,VA,KING GEORGE COUNTY,101 - COURTHOUSE,702.0,375.0
76,VA,KING GEORGE COUNTY,102 - PASSAPATANZY,0.0,0.0
77,VA,KING GEORGE COUNTY,201 - MONROE,1102.0,521.0
78,VA,KING GEORGE COUNTY,301 - DAHLGREN,0.0,0.0
79,VA,KING GEORGE COUNTY,401 - SHILOH,0.0,0.0
80,VA,KING WILLIAM COUNTY,# AB - Central Absentee Precinct,0.0,0.0
81,VA,KING WILLIAM COUNTY,## Provisional,0.0,0.0
82,VA,KING WILLIAM COUNTY,101 - WEST POINT,609.0,389.0
83,VA,KING WILLIAM COUNTY,201 - SWEET HALL,0.0,0.0
84,VA,KING WILLIAM COUNTY,202 - COURTHOUSE,320.0,298.0
85,VA,KING WILLIAM COUNTY,301 - AYLETT,0.0,0.0
86,VA,KING WILLIAM COUNTY,401 - MANQUIN,0.0,0.0
87,VA,KING WILLIAM COUNTY,501 - MANGOHICK,0.0,0.0
88,VA,LANCASTER COUNTY,# AB - Central Absentee Precinct,0.0,0.0
89,VA,LANCASTER COUNTY,## Provisional,0.0,0.0
90,VA,LANCASTER COUNTY,101 - PRECINCT 1-1,0.0,0.0
91,VA,LANCASTER COUNTY,201 - PRECINCT 2-1,0.0,0.0
92,VA,LANCASTER COUNTY,301 - PRECINCT 3-1,0.0,0.0
93,VA,LANCASTER COUNTY,302 - PRECINCT 3-2,0.0,0.0
94,VA,LANCASTER COUNTY,401 - PRECINCT 4-1,0.0,0.0
95,VA,LANCASTER COUNTY,501 - PRECINCT 5-1,0.0,0.0
96,VA,MATHEWS COUNTY,# AB - Central Absentee Precinct,0.0,0.0
97,VA,MATHEWS COUNTY,## Provisional,2.0,2.0
98,VA,MATHEWS COUNTY,001 - CHESAPEAKE,0.0,0.0
99,VA,MATHEWS COUNTY,002 - WESTVILLE,0.0,0.0
100,VA,MATHEWS COUNTY,003 - PIANKATANK,0.0,0.0
101,VA,MIDDLESEX COUNTY,# AB - Central Absentee Precinct,0.0,0.0
102,VA,MIDDLESEX COUNTY,## Provisional,0.0,0.0
103,VA,MIDDLESEX COUNTY,101 - SALUDA,0.0,0.0
104,VA,MIDDLESEX COUNTY,102 - URBANNA,299.0,176.0
105,VA,MIDDLESEX COUNTY,201 - NEW MARKET,0.0,0.0
106,VA,MIDDLESEX COUNTY,301 - WATERVIEW,0.0,0.0
107,VA,MIDDLESEX COUNTY,302 - CHURCH VIEW,152.0,175.0
108,VA,MIDDLESEX COUNTY,401- HARMONY VILLAGE,0.0,0.0
109,VA,MIDDLESEX COUNTY,501 - WILTON,504.0,251.0
110,VA,NEWPORT NEWS CITY,# AB - Central Absentee Precinct,0.0,0.0
111,VA,NEWPORT NEWS CITY,## Provisional,0.0,0.0
112,VA,NEWPORT NEWS CITY,110 - GREENWOOD,234.0,757.0
113,VA,NEWPORT NEWS CITY,211 - PALMER,0.0,0.0
114,VA,NEWPORT NEWS CITY,218 - KILN CREEK,0.0,0.0
115,VA,NORTHUMBERLAND COUNTY,# AB - Central Absentee Precinct,0.0,0.0
116,VA,NORTHUMBERLAND COUNTY,## Provisional,0.0,0.0
117,VA,NORTHUMBERLAND COUNTY,101 - 1A,414.0,309.0
118,VA,NORTHUMBERLAND COUNTY,201 - 2A,0.0,0.0
119,VA,NORTHUMBERLAND COUNTY,301 - 3A,0.0,0.0
120,VA,NORTHUMBERLAND COUNTY,302 - 3B,0.0,0.0
121,VA,NORTHUMBERLAND COUNTY,401 - 4A,784.0,433.0
122,VA,NORTHUMBERLAND COUNTY,501 - 5A,0.0,0.0
123,VA,POQUOSON CITY,# AB - Central Absentee Precinct,0.0,0.0
124,VA,POQUOSON CITY,## Provisional,0.0,0.0
125,VA,POQUOSON CITY,001 - CENTRAL,0.0,0.0
126,VA,POQUOSON CITY,002 - EASTERN,0.0,0.0
127,VA,POQUOSON CITY,003 - WESTERN,0.0,0.0
128,VA,PRINCE WILLIAM COUNTY,# AB - Central Absentee Precinct,0.0,0.0
129,VA,PRINCE WILLIAM COUNTY,## Provisional,0.0,0.0
130,VA,PRINCE WILLIAM COUNTY,101 - BRENTSVILLE,0.0,0.0
131,VA,PRINCE WILLIAM COUNTY,102 - CEDAR POINT,0.0,0.0
132,VA,PRINCE WILLIAM COUNTY,103 - GLENKIRK,0.0,0.0
133,VA,PRINCE WILLIAM COUNTY,104 - NOKESVILLE,723.0,317.0
134,VA,PRINCE WILLIAM COUNTY,105 - LIMESTONE,0.0,0.0
135,VA,PRINCE WILLIAM COUNTY,106 - WESTGATE,0.0,0.0
136,VA,PRINCE WILLIAM COUNTY,107 - MARSTELLER,0.0,0.0
137,VA,PRINCE WILLIAM COUNTY,108 - VICTORY,0.0,0.0
138,VA,PRINCE WILLIAM COUNTY,109 - PINEY BRANCH,0.0,0.0
139,VA,PRINCE WILLIAM COUNTY,110 - BUCKLAND MILLS,0.0,0.0
140,VA,PRINCE WILLIAM COUNTY,111 - BRISTOW RUN,0.0,0.0
141,VA,PRINCE WILLIAM COUNTY,112 - BURKE-NICKENS,0.0,0.0
142,VA,PRINCE WILLIAM COUNTY,202 - MARSHALL,0.0,0.0
143,VA,PRINCE WILLIAM COUNTY,203 - BENNETT,0.0,0.0
144,VA,PRINCE WILLIAM COUNTY,204 - ELLIS,0.0,0.0
145,VA,PRINCE WILLIAM COUNTY,206 - COLES,0.0,0.0
146,VA,PRINCE WILLIAM COUNTY,207 - SPRIGGS,0.0,0.0
147,VA,PRINCE WILLIAM COUNTY,208 - HYLTON,612.0,305.0
148,VA,PRINCE WILLIAM COUNTY,209 - INDEPENDENT HILL,619.0,284.0
149,VA,PRINCE WILLIAM COUNTY,210 - PENN,0.0,0.0
150,VA,PRINCE WILLIAM COUNTY,213 - SARATOGA,207.0,338.0
151,VA,PRINCE WILLIAM COUNTY,214 - LUCASVILLE,0.0,0.0
152,VA,PRINCE WILLIAM COUNTY,304 - QUANTICO,0.0,0.0
153,VA,PRINCE WILLIAM COUNTY,305 - PATTIE,0.0,0.0
154,VA,PRINCE WILLIAM COUNTY,306 - WASHINGTON-REID,0.0,0.0
155,VA,PRINCE WILLIAM COUNTY,307 - HENDERSON,0.0,0.0
156,VA,PRINCE WILLIAM COUNTY,308 - MONTCLAIR,421.0,334.0
157,VA,PRINCE WILLIAM COUNTY,309 - ASHLAND ,0.0,0.0
158,VA,PRINCE WILLIAM COUNTY,310 - FOREST PARK,0.0,0.0
159,VA,PRINCE WILLIAM COUNTY,312 - TRIANGLE ,0.0,0.0
160,VA,PRINCE WILLIAM COUNTY,313 - CARDINAL,0.0,0.0
161,VA,PRINCE WILLIAM COUNTY,314 - CABIN BRANCH,0.0,0.0
162,VA,PRINCE WILLIAM COUNTY,404 - BEN LOMOND,0.0,0.0
163,VA,PRINCE WILLIAM COUNTY,405 - STONEWALL,0.0,0.0
164,VA,PRINCE WILLIAM COUNTY,408 - SUDLEY,386.0,315.0
165,VA,PRINCE WILLIAM COUNTY,411 - MULLEN,0.0,0.0
166,VA,PRINCE WILLIAM COUNTY,501 - LAKE RIDGE,468.0,548.0
167,VA,PRINCE WILLIAM COUNTY,505 - MOHICAN,0.0,0.0
168,VA,PRINCE WILLIAM COUNTY,508 - SPRINGWOODS,254.0,431.0
169,VA,PRINCE WILLIAM COUNTY,509 - MC COART,804.0,675.0
170,VA,PRINCE WILLIAM COUNTY,511 - WESTRIDGE,0.0,0.0
171,VA,PRINCE WILLIAM COUNTY,609 - KING,0.0,0.0
172,VA,RICHMOND COUNTY,# AB - Central Absentee Precinct,47.0,26.0
173,VA,RICHMOND COUNTY,## Provisional,0.0,0.0
174,VA,RICHMOND COUNTY,101 - PRECINCT 1-1,0.0,0.0
175,VA,RICHMOND COUNTY,201 - PRECINCT 2-1,0.0,0.0
176,VA,RICHMOND COUNTY,301 - PRECINCT 3-1,0.0,0.0
177,VA,RICHMOND COUNTY,401 - PRECINCT 4-1,0.0,0.0
178,VA,RICHMOND COUNTY,501 - PRECINCT 5-1,279.0,133.0
179,VA,SPOTSYLVANIA COUNTY,# AB - Central Absentee Precinct,0.0,0.0
180,VA,SPOTSYLVANIA COUNTY,104 - MASSAPONAX,1.0,0.0
181,VA,SPOTSYLVANIA COUNTY,301 - PLANK ROAD,0.0,0.0
182,VA,SPOTSYLVANIA COUNTY,302 - HAZEL RUN,829.0,596.0
183,VA,SPOTSYLVANIA COUNTY,303 - RIVERBEND,0.0,0.0
184,VA,SPOTSYLVANIA COUNTY,401 - SUMMIT,0.0,0.0
185,VA,SPOTSYLVANIA COUNTY,402 - PARKSIDE,0.0,0.0
186,VA,SPOTSYLVANIA COUNTY,403 - LEE HILL,0.0,0.0
187,VA,SPOTSYLVANIA COUNTY,701 - BATTLEFIELD,0.0,0.0
188,VA,SPOTSYLVANIA COUNTY,702 - BRENTS MILL,0.0,0.0
189,VA,STAFFORD COUNTY,# AB - Central Absentee Precinct,0.0,0.0
190,VA,STAFFORD COUNTY,## Provisional,0.0,0.0
191,VA,STAFFORD COUNTY,101 - HARTWOOD,0.0,0.0
192,VA,STAFFORD COUNTY,102 - ROCKY RUN,0.0,0.0
193,VA,STAFFORD COUNTY,103 - SIMPSON,0.0,0.0
194,VA,STAFFORD COUNTY,104 - COLLEGE,0.0,0.0
195,VA,STAFFORD COUNTY,201 - ROCK HILL,0.0,0.0
196,VA,STAFFORD COUNTY,202 - ROSEVILLE,0.0,0.0
197,VA,STAFFORD COUNTY,203 - RUBY,712.0,248.0
198,VA,STAFFORD COUNTY,204 - STEFANIGA,0.0,0.0
199,VA,STAFFORD COUNTY,301 - GRIFFIS,0.0,0.0
200,VA,STAFFORD COUNTY,302 - WIDEWATER,0.0,0.0
201,VA,STAFFORD COUNTY,303 - HARBOUR,0.0,0.0
202,VA,STAFFORD COUNTY,304 - BARRETT,0.0,0.0
203,VA,STAFFORD COUNTY,401 - AQUIA,0.0,0.0
204,VA,STAFFORD COUNTY,402 - COURTHOUSE,646.0,786.0
205,VA,STAFFORD COUNTY,403 - BROOKE,0.0,0.0
206,VA,STAFFORD COUNTY,404 - GOVERNMENT ISLAND,0.0,0.0
207,VA,STAFFORD COUNTY,501 - GRAFTON,0.0,0.0
208,VA,STAFFORD COUNTY,502 - FALMOUTH,0.0,0.0
209,VA,STAFFORD COUNTY,503 - DREW,0.0,0.0
210,VA,STAFFORD COUNTY,504 - GAYLE,546.0,582.0
211,VA,STAFFORD COUNTY,601 - FERRY FARM,785.0,429.0
212,VA,STAFFORD COUNTY,602 - CHATHAM,796.0,563.0
213,VA,STAFFORD COUNTY,603 - WHITE OAK,900.0,424.0
214,VA,STAFFORD COUNTY,604 - ENGLAND RUN,0.0,0.0
215,VA,STAFFORD COUNTY,701 - WOODLANDS,0.0,0.0
216,VA,STAFFORD COUNTY,702 - WHITSON,0.0,0.0
217,VA,STAFFORD COUNTY,703 - HAMPTON,0.0,0.0
218,VA,WESTMORELAND COUNTY,# AB - Central Absentee Precinct,0.0,0.0
219,VA,WESTMORELAND COUNTY,## Provisional,0.0,0.0
220,VA,WESTMORELAND COUNTY,101 - PRECINCT 1-1,0.0,0.0
221,VA,WESTMORELAND COUNTY,102 - PRECINCT 1-2,0.0,0.0
222,VA,WESTMORELAND COUNTY,201 - PRECINCT 2-1,0.0,0.0
223,VA,WESTMORELAND COUNTY,301 - PRECINCT 3-1,370.0,337.0
224,VA,WESTMORELAND COUNTY,401 - PRECINCT 4-1,508.0,253.0
225,VA,WESTMORELAND COUNTY,501 - PRECINCT 5-1,0.0,0.0
226,VA,WILLIAMSBURG CITY,# AB - Central Absentee Precinct,0.0,0.0
227,VA,WILLIAMSBURG CITY,001 - STRYKER,0.0,0.0
228,VA,WILLIAMSBURG CITY,002 - MATOAKA,0.0,0.0
229,VA,YORK COUNTY,# AB - Central Absentee Precinct,0.0,0.0
230,VA,YORK COUNTY,## Provisional,0.0,0.0
231,VA,YORK COUNTY,101 - QUEENS LAKE,0.0,0.0
232,VA,YORK COUNTY,102 - WALLER MILL,0.0,0.0
233,VA,YORK COUNTY,103 - MAGRUDER,0.0,0.0
234,VA,YORK COUNTY,201 - COVENTRY,1075.0,754.0
235,VA,YORK COUNTY,202 - KILN CREEK,556.0,379.0
236,VA,YORK COUNTY,301 - SEAFORD,1331.0,479.0
237,VA,YORK COUNTY,302 - YORKTOWN,0.0,0.0
238,VA,YORK COUNTY,303 - EDGEHILL,652.0,585.0
239,VA,YORK COUNTY,401 - HARWOODS MILL,1161.0,578.0
240,VA,YORK COUNTY,402 - DARE,0.0,0.0
241,VA,YORK COUNTY,403 - GRAFTON,0.0,0.0
242,VA,YORK COUNTY,501 - TABB,0.0,0.0
243,VA,YORK COUNTY,502 - BETHEL,1004.0,684.0
244,VA,ACCOMACK COUNTY,# AB - Central Absentee Precinct,0.0,0.0
245,VA,ACCOMACK COUNTY,101 - CHINCOTEAGUE,0.0,0.0
246,VA,ACCOMACK COUNTY,201 - ATLANTIC,0.0,0.0
247,VA,ACCOMACK COUNTY,202 - GREENBACKVILLE,0.0,0.0
248,VA,ACCOMACK COUNTY,301 - NEW CHURCH,325.0,337.0
249,VA,ACCOMACK COUNTY,401 - BLOXOM,0.0,0.0
250,VA,ACCOMACK COUNTY,402 - PARKSLEY,0.0,0.0
251,VA,ACCOMACK COUNTY,403 - SAXIS,79.0,32.0
252,VA,ACCOMACK COUNTY,501 - MAPPSVILLE,0.0,0.0
253,VA,ACCOMACK COUNTY,502 - RUE,0.0,0.0
254,VA,ACCOMACK COUNTY,601 - ACCOMAC,0.0,0.0
255,VA,ACCOMACK COUNTY,602 - TANGIER,0.0,0.0
256,VA,ACCOMACK COUNTY,701 - ONANCOCK,0.0,0.0
257,VA,ACCOMACK COUNTY,702 - ONLEY,0.0,0.0
258,VA,ACCOMACK COUNTY,801 - BOBTOWN,0.0,0.0
259,VA,ACCOMACK COUNTY,802 - MELFA,215.0,271.0
260,VA,ACCOMACK COUNTY,803 - WACHAPREAGUE,225.0,115.0
261,VA,ACCOMACK COUNTY,901 - PAINTER,0.0,0.0
262,VA,HAMPTON CITY,# AB - Central Absentee Precinct,152.0,178.0
263,VA,HAMPTON CITY,## Provisional,0.0,0.0
264,VA,HAMPTON CITY,201 - BOOKER,0.0,0.0
265,VA,HAMPTON CITY,202 - BRYAN,546.0,680.0
266,VA,HAMPTON CITY,203 - BURBANK,0.0,0.0
267,VA,HAMPTON CITY,205 - ASBURY,1066.0,790.0
268,VA,HAMPTON CITY,209 - LANGLEY,0.0,0.0
269,VA,HAMPTON CITY,210 - MACHEN,0.0,0.0
270,VA,HAMPTON CITY,213 - PHILLIPS,0.0,0.0
271,VA,HAMPTON CITY,216 - SANDY BOTTOM,0.0,0.0
272,VA,HAMPTON CITY,217 - SYMS,330.0,319.0
273,VA,NEWPORT NEWS CITY,# AB - Central Absentee Precinct,0.0,0.0
274,VA,NEWPORT NEWS CITY,## Provisional,0.0,0.0
275,VA,NEWPORT NEWS CITY,105 - OYSTER POINT,122.0,160.0
276,VA,NEWPORT NEWS CITY,107 - RICHNECK,0.0,0.0
277,VA,NEWPORT NEWS CITY,109 - WINDSOR,0.0,0.0
278,VA,NEWPORT NEWS CITY,202 - BOULEVARD,0.0,0.0
279,VA,NEWPORT NEWS CITY,203 - CHARLES,0.0,0.0
280,VA,NEWPORT NEWS CITY,204 - WELLESLEY,0.0,0.0
281,VA,NEWPORT NEWS CITY,205 - DEEP CREEK,0.0,0.0
282,VA,NEWPORT NEWS CITY,208 - HIDENWOOD,0.0,0.0
283,VA,NEWPORT NEWS CITY,209 - HILTON,548.0,512.0
284,VA,NEWPORT NEWS CITY,210 - NELSON,0.0,0.0
285,VA,NEWPORT NEWS CITY,211 - PALMER,0.0,0.0
286,VA,NEWPORT NEWS CITY,212 - RIVERSIDE,459.0,343.0
287,VA,NEWPORT NEWS CITY,213 - SANFORD,0.0,0.0
288,VA,NEWPORT NEWS CITY,215 - WARWICK,0.0,0.0
289,VA,NEWPORT NEWS CITY,216 - YATES,0.0,0.0
290,VA,NEWPORT NEWS CITY,217 - RIVERVIEW,0.0,0.0
291,VA,NEWPORT NEWS CITY,218 - KILN CREEK,0.0,0.0
292,VA,NEWPORT NEWS CITY,219 - DEER PARK,0.0,0.0
293,VA,NEWPORT NEWS CITY,315 - SEDGEFIELD,0.0,0.0
294,VA,NEWPORT NEWS CITY,319 - SAUNDERS,0.0,0.0
295,VA,NEWPORT NEWS CITY,320 - WATKINS,0.0,0.0
296,VA,NORFOLK CITY,# AB - Central Absentee Precinct,220.0,313.0
297,VA,NORFOLK CITY,## Provisional,3.0,5.0
298,VA,NORFOLK CITY,102 - OCEAN VIEW SCHOOL,236.0,308.0
299,VA,NORFOLK CITY,103 - NORTHSIDE,0.0,0.0
300,VA,NORFOLK CITY,106 - SECOND PRESBYTERIAN,0.0,0.0
301,VA,NORFOLK CITY,201 - LARCHMONT SCHOOL,624.0,831.0
302,VA,NORFOLK CITY,208 - LARCHMONT LIBRARY,0.0,0.0
303,VA,NORFOLK CITY,215 - SUBURBAN PARK,0.0,0.0
304,VA,NORFOLK CITY,218 - WILLARD,664.0,871.0
305,VA,NORFOLK CITY,406 - BARRON BLACK,0.0,0.0
306,VA,NORFOLK CITY,408 - EASTON,0.0,0.0
307,VA,NORFOLK CITY,409 - FAIRLAWN,0.0,0.0
308,VA,NORFOLK CITY,501 - BAYVIEW,0.0,0.0
309,VA,NORFOLK CITY,503 - EAST OCEAN VIEW,0.0,0.0
310,VA,NORFOLK CITY,504 - LARRYMORE,0.0,0.0
311,VA,NORFOLK CITY,505 - LITTLE CREEK,0.0,0.0
312,VA,NORFOLK CITY,506 - OCEAN VIEW CENTER,370.0,640.0
313,VA,NORFOLK CITY,507 - PRETLOW,0.0,0.0
314,VA,NORFOLK CITY,509 - TARRALLTON,566.0,446.0
315,VA,NORFOLK CITY,510 - THIRD PRESBYTERIAN,569.0,510.0
316,VA,NORFOLK CITY,511 - CROSSROADS,0.0,0.0
317,VA,NORFOLK CITY,512 - AZALEA GARDENS,0.0,0.0
318,VA,NORTHAMPTON COUNTY,# AB - Central Absentee Precinct,112.0,114.0
319,VA,NORTHAMPTON COUNTY,## Provisional,0.0,0.0
320,VA,NORTHAMPTON COUNTY,101 - PRECINCT 1-1,385.0,389.0
321,VA,NORTHAMPTON COUNTY,201 - PRECINCT 2-1,0.0,0.0
322,VA,NORTHAMPTON COUNTY,301 - PRECINCT 3-1,0.0,0.0
323,VA,NORTHAMPTON COUNTY,401 - PRECINCT 4-1,0.0,0.0
324,VA,NORTHAMPTON COUNTY,501 - PRECINCT 5-1,0.0,0.0
325,VA,VIRGINIA BEACH CITY,# AB - Central Absentee Precinct,0.0,0.0
326,VA,VIRGINIA BEACH CITY,## Provisional,0.0,0.0
327,VA,VIRGINIA BEACH CITY,001 - NORTH BEACH,0.0,0.0
328,VA,VIRGINIA BEACH CITY,002 - SOUTH BEACH,0.0,0.0
329,VA,VIRGINIA BEACH CITY,003 - OCEAN LAKES,0.0,0.0
330,VA,VIRGINIA BEACH CITY,004 - LINKHORN,781.0,488.0
331,VA,VIRGINIA BEACH CITY,005 - SEATACK,0.0,0.0
332,VA,VIRGINIA BEACH CITY,006 - ALANTON,0.0,0.0
333,VA,VIRGINIA BEACH CITY,007 - KINGSTON,0.0,0.0
334,VA,VIRGINIA BEACH CITY,008 - LONDON BRIDGE,0.0,0.0
335,VA,VIRGINIA BEACH CITY,009 - TRANTWOOD,0.0,0.0
336,VA,VIRGINIA BEACH CITY,010 - GREAT NECK,0.0,0.0
337,VA,VIRGINIA BEACH CITY,011 - CAPE HENRY,0.0,0.0
338,VA,VIRGINIA BEACH CITY,012 - PLAZA,437.0,583.0
339,VA,VIRGINIA BEACH CITY,013 - MT TRASHMORE,0.0,0.0
340,VA,VIRGINIA BEACH CITY,014 - MALIBU,0.0,0.0
341,VA,VIRGINIA BEACH CITY,015 - OLD DONATION,0.0,0.0
342,VA,VIRGINIA BEACH CITY,016 - ARAGONA,618.0,620.0
343,VA,VIRGINIA BEACH CITY,017 - OCEAN PARK,0.0,0.0
344,VA,VIRGINIA BEACH CITY,018 - THOROUGHGOOD,0.0,0.0
345,VA,VIRGINIA BEACH CITY,019 - LAKE SMITH,0.0,0.0
346,VA,VIRGINIA BEACH CITY,020 - BAYSIDE,0.0,0.0
347,VA,VIRGINIA BEACH CITY,021 - DAVIS CORNER,271.0,884.0
348,VA,VIRGINIA BEACH CITY,022 - POINT O VIEW,0.0,0.0
349,VA,VIRGINIA BEACH CITY,023 - ARROWHEAD,662.0,440.0
350,VA,VIRGINIA BEACH CITY,024 - LARKSPUR,0.0,0.0
351,VA,VIRGINIA BEACH CITY,025 - AVALON,0.0,0.0
352,VA,VIRGINIA BEACH CITY,026 - FAIRFIELD,0.0,0.0
353,VA,VIRGINIA BEACH CITY,027 - EDWIN,0.0,0.0
354,VA,VIRGINIA BEACH CITY,028 - THALIA,0.0,0.0
355,VA,VIRGINIA BEACH CITY,029 - HOLLAND,0.0,0.0
356,VA,VIRGINIA BEACH CITY,030 - RED WING,0.0,0.0
357,VA,VIRGINIA BEACH CITY,031 - SIGMA,0.0,0.0
358,VA,VIRGINIA BEACH CITY,032 - CREEDS,0.0,0.0
359,VA,VIRGINIA BEACH CITY,033 - CAPPS SHOP,496.0,217.0
360,VA,VIRGINIA BEACH CITY,034 - BLACKWATER,0.0,0.0
361,VA,VIRGINIA BEACH CITY,035 - COURTHOUSE,0.0,0.0
362,VA,VIRGINIA BEACH CITY,036 - WINDSOR OAKS,0.0,0.0
363,VA,VIRGINIA BEACH CITY,037 - CHESAPEAKE BEACH,375.0,316.0
364,VA,VIRGINIA BEACH CITY,038 - WITCHDUCK,1051.0,693.0
365,VA,VIRGINIA BEACH CITY,039 - PEMBROKE,0.0,0.0
366,VA,VIRGINIA BEACH CITY,040 - BONNEY,375.0,327.0
367,VA,VIRGINIA BEACH CITY,041 - COLLEGE PARK,0.0,0.0
368,VA,VIRGINIA BEACH CITY,042 - BRANDON,0.0,0.0
369,VA,VIRGINIA BEACH CITY,043 - BELLAMY,0.0,0.0
