STATE,COUNTY,PRECINCT,REP,DEM
VA,SOUTHAMPTON COUNTY,102 - IVOR,279,239
VA,SOUTHAMPTON COUNTY,201 - BOYKINS,173,356
VA,SOUTHAMPTON COUNTY,202 - BRANCHVILLE,83,71
VA,SOUTHAMPTON COUNTY,301 - CAPRON,181,227
VA,SOUTHAMPTON COUNTY,302 - SEBRELL,202,178
VA,SOUTHAMPTON COUNTY,401 - DREWRYVILLE,107,164
VA,SOUTHAMPTON COUNTY,501 - HUNTERDALE,378,234
VA,SOUTHAMPTON COUNTY,502 - FORKS-OF-THE-RIVER,137,123
VA,SOUTHAMPTON COUNTY,601 - COURTLAND,291,276
VA,SOUTHAMPTON COUNTY,602 - SEDLEY,177,48
VA,SOUTHAMPTON COUNTY,701 - BLACKWATER RIVER,79,184
VA,SOUTHAMPTON COUNTY,702 - NEWSOMS,211,159
VA,SUFFOLK CITY,# AB - Central Absentee Precinct,395,764
VA,SUFFOLK CITY,## Provisional,1,8
VA,SUFFOLK CITY,101 - BELLEHARBOUR,154,445
VA,SUFFOLK CITY,102 - DRIVER,1118,755
VA,SUFFOLK CITY,104 - BENNETTS CREEK,511,501
VA,SUFFOLK CITY,201 - EBENEZER,668,350
VA,SUFFOLK CITY,202 - CHUCKATUCK,515,420
VA,SUFFOLK CITY,203 - KINGS FORK,376,689
VA,SUFFOLK CITY,204 - HILLPOINT,314,518
VA,SUFFOLK CITY,301 - WHITE MARSH,110,240
VA,SUFFOLK CITY,302 - JOHN F KENNEDY,113,933
VA,SUFFOLK CITY,304 - NANSEMOND RIVER,362,724
VA,SUFFOLK CITY,305 - SHOULDERS HILL,165,267
VA,SUFFOLK CITY,401 - AIRPORT,316,325
VA,SUFFOLK CITY,402 - WHALEYVILLE,477,194
VA,SUFFOLK CITY,403 - SOUTHSIDE,27,353
VA,SUFFOLK CITY,404 - BOOKER T WASHINGTON,37,597
VA,SUFFOLK CITY,405 - PITTMANTOWN,132,142
VA,SUFFOLK CITY,501 - KILBYS MILL,792,572
VA,SUFFOLK CITY,502 - HOLLAND,670,581
VA,SUFFOLK CITY,504 - LAKE COHOON,815,493
VA,SUFFOLK CITY,601 - LAKESIDE,465,609
VA,SUFFOLK CITY,602 - OLDE TOWNE,108,173
VA,SUFFOLK CITY,603 - ELEPHANTS FORK/WESTHAVEN,172,158
VA,SUFFOLK CITY,604 - WILROY,366,337
VA,SUFFOLK CITY,605 - HOLLYWOOD,13,375
VA,SUFFOLK CITY,702 - HARBOURVIEW,571,571
VA,SUFFOLK CITY,704 - BURBAGE GRANT,337,739
VA,SUFFOLK CITY,706 - HUNTERSVILLE,102,700
VA,SUSSEX COUNTY,101 - WAVERLY,113,337
VA,SUSSEX COUNTY,201 - STONY CREEK,122,297
VA,SUSSEX COUNTY,202 - LITTLE MILL,33,56
VA,SUSSEX COUNTY,301 - COURTHOUSE,246,143
VA,SUSSEX COUNTY,302 - WAKEFIELD,96,19
VA,SUSSEX COUNTY,401 - MARS HILL,162,256
VA,SUSSEX COUNTY,402 - WEST WAKEFIELD,10,49
VA,SUSSEX COUNTY,501 - HENRY,133,228
VA,SUSSEX COUNTY,502 - YALE,39,117
VA,SUSSEX COUNTY,601 - BLACKWATER,198,132
VA,SUSSEX COUNTY,602 - NEWVILLE,89,76
VA,ALBEMARLE COUNTY,# AB - Central Absentee Precinct,819,1130
VA,ALBEMARLE COUNTY,## Provisional,8,12
VA,ALBEMARLE COUNTY,101 - WOODBROOK,604,708
VA,ALBEMARLE COUNTY,103 - BRANCHLANDS,155,291
VA,ALBEMARLE COUNTY,104 - AGNOR-HURT,317,614
VA,ALBEMARLE COUNTY,105 - DUNLORA,478,798
VA,ALBEMARLE COUNTY,106 - NORTHSIDE,661,649
VA,ALBEMARLE COUNTY,201 - JACK JOUETT,430,525
VA,ALBEMARLE COUNTY,202 - UNIVERSITY,195,426
VA,ALBEMARLE COUNTY,203 - GEORGETOWN,259,653
VA,ALBEMARLE COUNTY,204 - BELFIELD,274,328
VA,ALBEMARLE COUNTY,301 - IVY,814,1198
VA,ALBEMARLE COUNTY,302 - RED HILL,526,747
VA,ALBEMARLE COUNTY,304 - EAST IVY,247,285
VA,ALBEMARLE COUNTY,305 - COUNTRY GREEN,403,565
VA,ALBEMARLE COUNTY,306 - PORTERS,218,368
VA,ALBEMARLE COUNTY,307 - YELLOW MOUNTAIN,146,149
VA,ALBEMARLE COUNTY,401 - SCOTTSVILLE,355,302
VA,ALBEMARLE COUNTY,402 - MONTICELLO,297,269
VA,ALBEMARLE COUNTY,405 - CALE,523,1166
VA,ALBEMARLE COUNTY,406 - STONE ROBINSON,826,587
VA,ALBEMARLE COUNTY,501 - KESWICK,270,335
VA,ALBEMARLE COUNTY,502 - STONY POINT,387,359
VA,ALBEMARLE COUNTY,503 - HOLLYMEAD,521,557
VA,ALBEMARLE COUNTY,504 - FREE BRIDGE,674,1022
VA,ALBEMARLE COUNTY,506 - BAKER-BUTLER,707,748
VA,ALBEMARLE COUNTY,601 - CROZET,788,1035
VA,ALBEMARLE COUNTY,602 - FREE UNION,318,333
VA,ALBEMARLE COUNTY,603 - EARLYSVILLE,808,731
VA,ALBEMARLE COUNTY,604 - BROWNSVILLE,902,1034
VA,APPOMATTOX COUNTY,# AB - Central Absentee Precinct,92,77
VA,APPOMATTOX COUNTY,## Provisional,1,NA
VA,APPOMATTOX COUNTY,101 - VERA,256,84
VA,APPOMATTOX COUNTY,102 - PAMPLIN,409,205
VA,APPOMATTOX COUNTY,201 - CHAP,128,88
VA,APPOMATTOX COUNTY,202 - SPOUT SPRING,560,185
VA,APPOMATTOX COUNTY,301 - US  460,317,107
VA,APPOMATTOX COUNTY,302 - STONEWALL,346,138
VA,APPOMATTOX COUNTY,401 - COURTHOUSE,549,227
VA,APPOMATTOX COUNTY,501 - OAKVILLE,427,203
VA,APPOMATTOX COUNTY,502 - AGEE,149,85
VA,BEDFORD COUNTY,# AB - Central Absentee Precinct,359,216
VA,BEDFORD COUNTY,## Provisional,4,4
VA,BEDFORD COUNTY,101 - GOODVIEW ELEM SCHOOL,689,245
VA,BEDFORD COUNTY,102 - HARDY VOL FIRE CO,282,163
VA,BEDFORD COUNTY,103 - CHAMBLISSBURG BAPTIST CHURCH,455,192
VA,BEDFORD COUNTY,104 - STEWARTSVILLE RESCUE SQUAD,422,208
VA,BEDFORD COUNTY,201 - BEDFORD CHRISTIAN CHURCH,269,110
VA,BEDFORD COUNTY,202 - STAUNTON RIVER HIGH SCHOOL,311,153
VA,BEDFORD COUNTY,203 - MONETA ELEM SCHOOL,717,304
VA,BEDFORD COUNTY,204 - Quaker BAPTIST CHURCH,181,105
VA,BEDFORD COUNTY,205 - SAUNDERS VOL FIRE CO,612,285
VA,BEDFORD COUNTY,302 - BEDFORD REGIONAL WATER AUTH,496,218
VA,BEDFORD COUNTY,303 - BETHESDA UNITED METHODIST CHURCH,355,115
VA,BEDFORD COUNTY,305 - HUDDLESTON ELEM SCHOOL,265,95
VA,BEDFORD COUNTY,602 - SHADY GROVE FIRE DEPARTMENT,485,196
VA,BEDFORD COUNTY,603 - THAXTON BAPTIST CHURCH #1,113,57
VA,BEDFORD COUNTY,604 - BEDFORD WELCOME CENTER,628,378
VA,BEDFORD COUNTY,701 - GOODE VOL RESCUE SQUAD,894,215
VA,BEDFORD COUNTY,702 - LIBERTY HIGH SCHOOL,419,175
VA,BEDFORD COUNTY,703 - THAXTON BAPTIST CHURCH #2,275,131
VA,BEDFORD COUNTY,704 - BEDFORD CENTRAL LIBRARY,610,420
VA,BRUNSWICK COUNTY,# AB - Central Absentee Precinct,142,132
VA,BRUNSWICK COUNTY,## Provisional,NA,11
VA,BRUNSWICK COUNTY,101 - BRODNAX,100,121
VA,BRUNSWICK COUNTY,102 - ROCK STORE,175,136
VA,BRUNSWICK COUNTY,103 - TILLMAN,246,135
VA,BRUNSWICK COUNTY,201 - DROMGOOLE,62,90
VA,BRUNSWICK COUNTY,202 - EDGERTON,77,283
VA,BRUNSWICK COUNTY,203 - FITZHUGH,87,225
VA,BRUNSWICK COUNTY,301 - ALBERTA,49,49
VA,BRUNSWICK COUNTY,302 - DANIELTOWN,174,227
VA,BRUNSWICK COUNTY,303 - ELMORE,88,109
VA,BRUNSWICK COUNTY,304 - SEYMOUR,51,94
VA,BRUNSWICK COUNTY,401 - STURGEON,227,388
VA,BRUNSWICK COUNTY,402 - KING'S STORE,56,179
VA,BRUNSWICK COUNTY,501 - TOTARO,158,496
VA,BUCKINGHAM COUNTY,# AB - Central Absentee Precinct,89,72
VA,BUCKINGHAM COUNTY,## Provisional,1,2
VA,BUCKINGHAM COUNTY,101 - NEW CANTON,248,235
VA,BUCKINGHAM COUNTY,102  - GEORGIA CREEK,83,59
VA,BUCKINGHAM COUNTY,201 - WHITE HALL,162,173
VA,BUCKINGHAM COUNTY,301 - CURDSVILLE,233,157
VA,BUCKINGHAM COUNTY,302 - NEW STORE,221,79
VA,BUCKINGHAM COUNTY,401 - MAYSVILLE,318,248
VA,BUCKINGHAM COUNTY,501 - WRIGHTS,150,92
VA,BUCKINGHAM COUNTY,502 - GLENMORE,152,194
VA,BUCKINGHAM COUNTY,601 - SLATE RIVER,178,300
VA,BUCKINGHAM COUNTY,701 - GOLD HILL,180,174
VA,CAMPBELL COUNTY,# AB - Central Absentee Precinct,271,170
VA,CAMPBELL COUNTY,## Provisional,3,0
VA,CAMPBELL COUNTY,101 - BROOKVILLE,1027,343
VA,CAMPBELL COUNTY,102 - NEW LONDON,875,275
VA,CAMPBELL COUNTY,201 - WALKER,694,230
VA,CAMPBELL COUNTY,202 - BEDFORD SPRINGS,993,321
VA,CAMPBELL COUNTY,301 - EVINGTON,305,141
VA,CAMPBELL COUNTY,302 - OTTER RIVER,269,139
VA,CAMPBELL COUNTY,303 - ALTAVISTA,644,469
VA,CAMPBELL COUNTY,401 - THREE FORKS,601,189
VA,CAMPBELL COUNTY,402 - COURT HOUSE,957,388
VA,CAMPBELL COUNTY,501 - SPRING HILL,1006,253
VA,CAMPBELL COUNTY,502 - YELLOW BRANCH,460,264
VA,CAMPBELL COUNTY,601 - KINGS,567,234
VA,CAMPBELL COUNTY,602 - CONCORD,881,361
VA,CAMPBELL COUNTY,701 - BROOKNEAL,405,211
VA,CAMPBELL COUNTY,702 - GLADYS,546,303
VA,CAMPBELL COUNTY,703 - MORRIS CHURCH,257,137
VA,CHARLOTTE COUNTY,# AB - Central Absentee Precinct,61,62
VA,CHARLOTTE COUNTY,## Provisional,0,0
VA,CHARLOTTE COUNTY,101 - COUNTY SEAT,304,225
VA,CHARLOTTE COUNTY,201 - RED OAK WYLLIESBURG,287,181
VA,CHARLOTTE COUNTY,302 - DRAKES BRANCH,241,170
VA,CHARLOTTE COUNTY,401 - KEYSVILLE,321,204
VA,CHARLOTTE COUNTY,501 - CULLEN,184,109
VA,CHARLOTTE COUNTY,503 - RED HOUSE,95,97
VA,CHARLOTTE COUNTY,602 - PHENIX,309,193
VA,CHARLOTTE COUNTY,701 - BACON,105,122
VA,CHARLOTTE COUNTY,702 - SAXE,155,99
VA,CHARLOTTESVILLE CITY,# AB - Central Absentee Precinct,129,636
VA,CHARLOTTESVILLE CITY,## Provisional,3,7
VA,CHARLOTTESVILLE CITY,101 - RECREATION,275,1142
VA,CHARLOTTESVILLE CITY,102 - CLARK,227,1116
VA,CHARLOTTESVILLE CITY,201 - CARVER,137,880
VA,CHARLOTTESVILLE CITY,202 - WALKER,440,1430
VA,CHARLOTTESVILLE CITY,301 - BENJAMIN TONSLER,123,785
VA,CHARLOTTESVILLE CITY,302 - JOHNSON,327,1028
VA,CHARLOTTESVILLE CITY,303 - BUFORD,82,349
VA,CHARLOTTESVILLE CITY,401 - VENABLE,60,245
VA,CHARLOTTESVILLE CITY,402 - ALUMNI HALL,251,623
VA,CUMBERLAND COUNTY,# AB - Central Absentee Precinct,52,35
VA,CUMBERLAND COUNTY,## Provisional,NA,3
VA,CUMBERLAND COUNTY,101 - PRECINCT 1,331,255
VA,CUMBERLAND COUNTY,201 - PRECINCT 2,333,177
VA,CUMBERLAND COUNTY,301 - PRECINCT 3,194,331
VA,CUMBERLAND COUNTY,401 - PRECINCT 4,286,200
VA,CUMBERLAND COUNTY,501 - PRECINCT 5,255,227
VA,DANVILLE CITY,# AB - Central Absentee Precinct,235,328
VA,DANVILLE CITY,## Provisional,4,2
VA,DANVILLE CITY,001 - WARD ONE,21,204
VA,DANVILLE CITY,002 - WARD TWO,113,228
VA,DANVILLE CITY,003 - WARD THREE,18,288
VA,DANVILLE CITY,004 - WARD FOUR,556,579
VA,DANVILLE CITY,005 - WARD FIVE,194,184
VA,DANVILLE CITY,006 - WARD SIX,36,268
VA,DANVILLE CITY,007 - WARD SEVEN,63,407
VA,DANVILLE CITY,008 - WARD EIGHT,185,304
VA,DANVILLE CITY,009 - WARD NINE,182,253
VA,DANVILLE CITY,010 - WARD TEN,321,332
VA,DANVILLE CITY,011 - WARD ELEVEN,302,581
VA,DANVILLE CITY,012 - WARD TWELVE,397,632
VA,DANVILLE CITY,013 - WARD THIRTEEN,307,506
VA,DANVILLE CITY,014 - WARD FOURTEEN,8,123
VA,DANVILLE CITY,015 - WARD FIFTEEN,386,361
VA,DANVILLE CITY,016 - WARD SIXTEEN,540,396
VA,DANVILLE CITY,017 - WARD SEVENTEEN,568,283
VA,FAUQUIER COUNTY,# AB - Central Absentee Precinct,557,332
VA,FAUQUIER COUNTY,## Provisional,6,1
VA,FAUQUIER COUNTY,101 - KETTLE RUN,404,149
VA,FAUQUIER COUNTY,103 - CASANOVA,325,210
VA,FAUQUIER COUNTY,105 - OPAL,356,134
VA,FAUQUIER COUNTY,106 - BALDWIN RIDGE,468,252
VA,FAUQUIER COUNTY,201 - COURTHOUSE,767,516
VA,FAUQUIER COUNTY,202 - AIRLIE,715,422
VA,FAUQUIER COUNTY,203 - WARRENTON,675,514
VA,FAUQUIER COUNTY,302 - REMINGTON,727,359
VA,FAUQUIER COUNTY,401 - MARSHALL,695,405
VA,FAUQUIER COUNTY,402 - LEEDS,631,485
VA,FAUQUIER COUNTY,403 - WATERLOO,967,436
VA,FAUQUIER COUNTY,404 - SPRINGS VALLEY,380,200
VA,FAUQUIER COUNTY,501 - THE PLAINS,542,444
VA,FAUQUIER COUNTY,502 - NEW BALTIMORE,754,314
VA,FAUQUIER COUNTY,503 - BROAD RUN,727,338
VA,FAUQUIER COUNTY,504 - VINT HILL,1024,460
VA,FLUVANNA COUNTY,# AB - Central Absentee Precinct,373,303
VA,FLUVANNA COUNTY,## Provisional,3,4
VA,FLUVANNA COUNTY,101 - PALMYRA,832,703
VA,FLUVANNA COUNTY,201 - COLUMBIA,599,488
VA,FLUVANNA COUNTY,301 - FORK UNION,618,638
VA,FLUVANNA COUNTY,401 - CUNNINGHAM,1038,575
VA,FLUVANNA COUNTY,501 - RIVANNA,1017,852
VA,FRANKLIN COUNTY,# AB - Central Absentee Precinct,433,293
VA,FRANKLIN COUNTY,## Provisional,1,4
VA,FRANKLIN COUNTY,102 - BURNT CHIMNEY,697,358
VA,FRANKLIN COUNTY,103 - SCRUGGS,1431,569
VA,FRANKLIN COUNTY,201 - GLADE HILL,505,284
VA,FRANKLIN COUNTY,202 - PENHOOK,538,305
VA,FRANKLIN COUNTY,203 - HODGESVILLE,76,49
VA,FRANKLIN COUNTY,204 - DUDLEY,326,218
VA,FRANKLIN COUNTY,301 - SNOW CREEK,239,150
VA,FRANKLIN COUNTY,302 - FORK MOUNTAIN,231,119
VA,FRANKLIN COUNTY,303 - SONTAG,287,324
VA,FRANKLIN COUNTY,304 - DICKINSON,136,182
VA,FRANKLIN COUNTY,401 - HENRY,450,148
VA,FRANKLIN COUNTY,402 - FERRUM,224,149
VA,FRANKLIN COUNTY,403 - ENDICOTT,239,133
VA,FRANKLIN COUNTY,501 - WAIDSBORO,280,187
VA,FRANKLIN COUNTY,502 - CALLAWAY,431,198
VA,FRANKLIN COUNTY,503 - BOWMANS,246,137
VA,FRANKLIN COUNTY,504 - GOGGINSVILLE,386,188
VA,FRANKLIN COUNTY,601 - BOONES MILL,558,311
VA,FRANKLIN COUNTY,602 - BONBROOK,509,253
VA,FRANKLIN COUNTY,603 - COOPERS COVE,423,170
VA,FRANKLIN COUNTY,701 - ROCKY MOUNT EAST,454,347
VA,FRANKLIN COUNTY,702 - ROCKY MOUNT WEST,297,300
VA,FRANKLIN COUNTY,703 - ROCKY MOUNT SOUTH,267,274
VA,GREENE COUNTY,# AB - Central Absentee Precinct,212,134
VA,GREENE COUNTY,## Provisional,NA,2
VA,GREENE COUNTY,101 - DYKE,332,148
VA,GREENE COUNTY,102 - SWIFT RUN,392,198
VA,GREENE COUNTY,201 - RUCKERSVILLE,687,364
VA,GREENE COUNTY,301 - STANARDSVILLE,727,335
VA,GREENE COUNTY,401 - MIDWAY,873,474
VA,HALIFAX COUNTY,# AB - Central Absentee Precinct,182,147
VA,HALIFAX COUNTY,## Provisional,3,2
VA,HALIFAX COUNTY,101 - CHILDREY,224,200
VA,HALIFAX COUNTY,102 - LIBERTY,118,109
VA,HALIFAX COUNTY,103 - REPUBLICAN GROVE,192,234
VA,HALIFAX COUNTY,201 - CLAYS MILL,183,110
VA,HALIFAX COUNTY,202 - CROSSROADS,174,134
VA,HALIFAX COUNTY,203 - CLOVER,207,265
VA,HALIFAX COUNTY,302 - MEADVILLE,62,161
VA,HALIFAX COUNTY,304 - VERNON HILL,193,166
VA,HALIFAX COUNTY,305 - SINAI,218,431
VA,HALIFAX COUNTY,401 - COURTHOUSE,303,332
VA,HALIFAX COUNTY,403 - CENTER,419,190
VA,HALIFAX COUNTY,502 - DAN RIVER,495,246
VA,HALIFAX COUNTY,503 - SCOTTSBURG,241,109
VA,HALIFAX COUNTY,601 - BLACK WALNUT,233,180
VA,HALIFAX COUNTY,603 - MT CARMEL,303,346
VA,HALIFAX COUNTY,605 - UNION,114,84
VA,HALIFAX COUNTY,701 - HYCO,377,201
VA,HALIFAX COUNTY,702 - MIDWAY,322,91
VA,HALIFAX COUNTY,703 - VIRGILINA,194,96
VA,HALIFAX COUNTY,801 - SOUTH BOSTON,146,337
VA,HALIFAX COUNTY,802 - SOUTH BOSTON WEST,102,264
VA,HENRY COUNTY,# AB - Central Absentee Precinct,70,75
VA,HENRY COUNTY,## Provisional,0,0
VA,HENRY COUNTY,302 - AXTON,172,270
VA,HENRY COUNTY,303 - IRISBURG,363,348
VA,HENRY COUNTY,304 - MOUNT OLIVET,413,543
VA,HENRY COUNTY,305 - MOUNTAIN VALLEY,178,190
VA,HENRY COUNTY,405 - MOUNTAIN VIEW,221,200
VA,HENRY COUNTY,505 - DYERS STORE,29,12
VA,HENRY COUNTY,603 - RIDGEWAY #1,452,232
VA,LUNENBURG COUNTY,# AB - Central Absentee Precinct,49,68
VA,LUNENBURG COUNTY,101 - PLYMOUTH,272,106
VA,LUNENBURG COUNTY,201 - BROWNS STORE,257,140
VA,LUNENBURG COUNTY,301 - ROSEBUD,165,74
VA,LUNENBURG COUNTY,302 - FLAT ROCK,138,114
VA,LUNENBURG COUNTY,401 - ARROWHEAD GUN CLUB,136,41
VA,LUNENBURG COUNTY,402 - PLEASANT GROVE,163,107
VA,LUNENBURG COUNTY,501 - REEDY CREEK,95,141
VA,LUNENBURG COUNTY,502 - PEOPLES COMMUNITY CENTER,82,201
VA,LUNENBURG COUNTY,601 - HOUNDS CREEK,133,290
VA,LUNENBURG COUNTY,701 - MEHERRIN FIRE DEPARTMENT,95,100
VA,LUNENBURG COUNTY,702 - VICTORIA PUBLIC LIBRARY,151,99
VA,MADISON COUNTY,# AB - Central Absentee Precinct,132,94
VA,MADISON COUNTY,001 - OAK PARK,254,181
VA,MADISON COUNTY,002 - RADIANT,356,257
VA,MADISON COUNTY,003 - ROCHELLE,222,89
VA,MADISON COUNTY,004 - GRAVES MILL,38,10
VA,MADISON COUNTY,005 - MADISON,442,261
VA,MADISON COUNTY,006 - WOLFTOWN,239,145
VA,MADISON COUNTY,007 - BRIGHTWOOD,500,186
VA,MADISON COUNTY,008 - CRIGLERSVILLE,246,127
VA,MADISON COUNTY,009 - ETLAN,131,68
VA,MECKLENBURG COUNTY,# AB - Central Absentee Precinct,191,176
VA,MECKLENBURG COUNTY,## Provisional,4,2
VA,MECKLENBURG COUNTY,101 - WRIGHTS STORE,149,174
VA,MECKLENBURG COUNTY,102 - PEARSONS STORE,95,44
VA,MECKLENBURG COUNTY,103 - SOUTH CLARKSVILLE,198,238
VA,MECKLENBURG COUNTY,201 - BOYDTON,142,140
VA,MECKLENBURG COUNTY,202 - BLUESTONE SENIOR HIGH SCHOOL,23,64
VA,MECKLENBURG COUNTY,203 - CHASE CITY VFW POST,44,155
VA,MECKLENBURG COUNTY,301 - BRACEY,404,148
VA,MECKLENBURG COUNTY,302 - LACROSSE,157,158
VA,MECKLENBURG COUNTY,401 - AMERICAN LEGION HALL,230,400
VA,MECKLENBURG COUNTY,402 - PARK VIEW MIDDLE SCHOOL,42,71
VA,MECKLENBURG COUNTY,501 - SOUTH HILL,502,291
VA,MECKLENBURG COUNTY,601 - BASKERVILLE,192,133
VA,MECKLENBURG COUNTY,602 - UNION LEVEL,147,33
VA,MECKLENBURG COUNTY,603 - SMITH CROSSROADS,94,52
VA,MECKLENBURG COUNTY,604 - LAKE GASTON,99,65
VA,MECKLENBURG COUNTY,701 - CHASE CITY,216,158
VA,MECKLENBURG COUNTY,702 - SUNSHINE,175,141
VA,MECKLENBURG COUNTY,801 - FINCHLEY,75,50
VA,MECKLENBURG COUNTY,802 - BLUESTONE,267,149
VA,MECKLENBURG COUNTY,803 - CHASE CITY ELEMENTARY SCHOOL,173,117
VA,MECKLENBURG COUNTY,901 - AVERETT,78,21
VA,MECKLENBURG COUNTY,902 - BUFFALO SPRINGS,163,59
VA,MECKLENBURG COUNTY,903 - CLARKSVILLE,515,227
VA,NELSON COUNTY,# AB - Central Absentee Precinct,102,119
VA,NELSON COUNTY,## Provisional,1,NA
VA,NELSON COUNTY,101 - ROCKFISH,444,526
VA,NELSON COUNTY,201 - LOVINGSTON,234,253
VA,NELSON COUNTY,202 - SCHUYLER,136,166
VA,NELSON COUNTY,301 - SHIPMAN,260,337
VA,NELSON COUNTY,302 - GLADSTONE,39,57
VA,NELSON COUNTY,401 - ROSELAND,432,328
VA,NELSON COUNTY,402 - MONTEBELLO,31,35
VA,NELSON COUNTY,501 - FABER,169,184
VA,NELSON COUNTY,502 - NELLYSFORD,440,491
VA,PITTSYLVANIA COUNTY,# AB - Central Absentee Precinct,397,356
VA,PITTSYLVANIA COUNTY,## Provisional,1,3
VA,PITTSYLVANIA COUNTY,103 - TWIN SPRINGS,1162,283
VA,PITTSYLVANIA COUNTY,105 - CHATHAM,383,184
VA,PITTSYLVANIA COUNTY,106 - TUNSTALL,394,180
VA,PITTSYLVANIA COUNTY,108 - WEST BLAIRS,238,133
VA,PITTSYLVANIA COUNTY,201 - CALLANDS,354,156
VA,PITTSYLVANIA COUNTY,202- BEARSKIN,92,67
VA,PITTSYLVANIA COUNTY,204 - SANDY LEVEL,209,115
VA,PITTSYLVANIA COUNTY,206 - CLIMAX,297,86
VA,PITTSYLVANIA COUNTY,207 - GRETNA,621,319
VA,PITTSYLVANIA COUNTY,301 - CENTRAL,169,335
VA,PITTSYLVANIA COUNTY,305 - RICEVILLE,166,253
VA,PITTSYLVANIA COUNTY,307 - EAST BLAIRS,118,465
VA,PITTSYLVANIA COUNTY,308 - MT AIRY,94,162
VA,PITTSYLVANIA COUNTY,309 - EAST GRETNA,146,158
VA,PITTSYLVANIA COUNTY,402 - KEELING,404,118
VA,PITTSYLVANIA COUNTY,404 - KENTUCK,714,289
VA,PITTSYLVANIA COUNTY,405 - RINGGOLD,657,382
VA,PITTSYLVANIA COUNTY,501 - HURT,479,302
VA,PITTSYLVANIA COUNTY,502 - MOTLEY SYCAMORE,525,321
VA,PITTSYLVANIA COUNTY,503 - RENAN,262,179
VA,PITTSYLVANIA COUNTY,603 - STONY MILL,418,199
VA,PITTSYLVANIA COUNTY,604 - SWANSONVILLE,294,235
VA,PITTSYLVANIA COUNTY,605 - WHITMELL,310,180
VA,PITTSYLVANIA COUNTY,606 - BROSVILLE,242,290
VA,PITTSYLVANIA COUNTY,607 - DRY FORK,208,79
VA,PITTSYLVANIA COUNTY,702 - BACHELORS HALL,626,165
VA,PITTSYLVANIA COUNTY,703 - FERRY ROAD,106,63
VA,PITTSYLVANIA COUNTY,704 - MT HERMON,800,372
VA,PITTSYLVANIA COUNTY,705 - MT CROSS,392,129
VA,PRINCE EDWARD COUNTY,# AB - Central Absentee Precinct,87,91
VA,PRINCE EDWARD COUNTY,## Provisional,2,1
VA,PRINCE EDWARD COUNTY,101 - FARMVILLE,274,297
VA,PRINCE EDWARD COUNTY,201 - LOCKETT,383,358
VA,PRINCE EDWARD COUNTY,301 - LEIGH,167,235
VA,PRINCE EDWARD COUNTY,302 - MT PLEASANT,89,144
VA,PRINCE EDWARD COUNTY,401 - HAMPDEN,215,283
VA,PRINCE EDWARD COUNTY,501 - DARLINGTON HTS,214,120
VA,PRINCE EDWARD COUNTY,502 - BUFFALO HTS,134,86
VA,PRINCE EDWARD COUNTY,601 - PROSPECT,298,442
VA,PRINCE EDWARD COUNTY,701 - WEST END,278,305
VA,PRINCE EDWARD COUNTY,801 - CENTER,53,188
VA,RAPPAHANNOCK COUNTY,# AB - Central Absentee Precinct,66,113
VA,RAPPAHANNOCK COUNTY,## Provisional,1,1
VA,RAPPAHANNOCK COUNTY,101 - WASHINGTON,289,265
VA,RAPPAHANNOCK COUNTY,201 - AMISSVILLE,365,180
VA,RAPPAHANNOCK COUNTY,301 - SPERRYVILLE,239,246
VA,RAPPAHANNOCK COUNTY,401 - SCRABBLE,249,200
VA,RAPPAHANNOCK COUNTY,501 - CHESTER GAP,153,65
VA,RAPPAHANNOCK COUNTY,502 - FLINT HILL,169,143
VA,AMHERST COUNTY,# AB - Central Absentee Precinct,166,159
VA,AMHERST COUNTY,## Provisional,3,1
VA,AMHERST COUNTY,101 - WRIGHT SHOP,219,325
VA,AMHERST COUNTY,102 - NEW GLASGOW,415,269
VA,AMHERST COUNTY,103 - COOLWELL,246,79
VA,AMHERST COUNTY,201 - COURT HOUSE,723,504
VA,AMHERST COUNTY,202 - TEMPERANCE,293,172
VA,AMHERST COUNTY,301 - MONROE,339,177
VA,AMHERST COUNTY,302 - ELON,959,347
VA,AMHERST COUNTY,303 - PLEASANT VIEW,200,94
VA,AMHERST COUNTY,401 - AMELON,844,502
VA,AMHERST COUNTY,402 - LONCO,186,92
VA,AMHERST COUNTY,501 - MADISON,777,522
VA,AUGUSTA COUNTY,# AB - Central Absentee Precinct,505,202
VA,AUGUSTA COUNTY,## Provisional,3,2
VA,AUGUSTA COUNTY,101 - JOLIVUE,314,155
VA,AUGUSTA COUNTY,102 - STUARTS DRAFT ELEMENTARY,372,164
VA,AUGUSTA COUNTY,103 - VERONA,624,255
VA,AUGUSTA COUNTY,201 - CRIMORA,758,223
VA,AUGUSTA COUNTY,202 - NEW HOPE,496,170
VA,AUGUSTA COUNTY,203 - WEYERS CAVE,761,239
VA,AUGUSTA COUNTY,301 - FORT DEFIANCE,1120,433
VA,AUGUSTA COUNTY,302 - NORTH RIVER,292,94
VA,AUGUSTA COUNTY,303 - MOUNT SOLON,449,98
VA,AUGUSTA COUNTY,304 - CHURCHVILLE FIRE STATION,379,94
VA,AUGUSTA COUNTY,401 - BUFFALO GAP,431,142
VA,AUGUSTA COUNTY,402 - CHURCHVILLE ELEMENTARY,426,128
VA,AUGUSTA COUNTY,403 - CRAIGSVILLE,212,77
VA,AUGUSTA COUNTY,404 - DEERFIELD,127,38
