COUNTY,PRECINCT,STATE,DEM,REP
LAFAYETTE,BOYD HILL,AR,9,12
LAFAYETTE,BRADLEY,AR,48,55
LAFAYETTE,BRADLEY (OUT),AR,10,34
LAFAYETTE,BUCKNER,AR,17,10
LAFAYETTE,BUCKNER (OUT),AR,0,0
LAFAYETTE,CANFIELD,AR,5,13
LAFAYETTE,CENTER,AR,7,64
LAFAYETTE,GIN CITY,AR,28,53
LAFAYETTE,LEWISVILLE WARD 1,AR,18,18
LAFAYETTE,LEWISVILLE WARD 1 (OUT),AR,1,15
LAFAYETTE,LEWISVILLE WARD 2,AR,10,5
LAFAYETTE,LEWISVILLE WARD 3,AR,38,16
LAFAYETTE,MARS HILL,AR,0,10
LAFAYETTE,OAK GROVE,AR,1,9
LAFAYETTE,PINEY GROVE,AR,10,30
LAFAYETTE,RED RIVER,AR,12,13
LAFAYETTE,SARDIS,AR,4,47
LAFAYETTE,"STAMPS WARD 1, PCT 1",AR,6,20
LAFAYETTE,"STAMPS WARD 1, PCT 2",AR,29,5
LAFAYETTE,"STAMPS WARD 1, PCT 2 (OUT)",AR,0,18
LAFAYETTE,STAMPS WARD 2,AR,36,46
LAFAYETTE,STAMPS WARD 2 (OUT),AR,0,0
LAFAYETTE,STAMPS WARD 3,AR,31,14
LAFAYETTE,STATE LINE,AR,6,56
LAFAYETTE,WALKER CREEK,AR,8,63
LAWRENCE,ANNIEVILLE,AR,3,24
LAWRENCE,ASHLAND,AR,1,8
LAWRENCE,BLACK RIVER,AR,16,34
LAWRENCE,BLACK ROCK,AR,15,80
LAWRENCE,BOAS 1,AR,22,84
LAWRENCE,BOAS 2,AR,15,62
LAWRENCE,BOAS 3,AR,9,64
LAWRENCE,CACHE,AR,3,21
LAWRENCE,CAMPBELL 1,AR,72,220
LAWRENCE,CAMPBELL 2,AR,67,230
LAWRENCE,CAMPBELL 3,AR,42,122
LAWRENCE,CAMPBELL 4,AR,65,221
LAWRENCE,DENT,AR,24,73
LAWRENCE,DOWELL,AR,8,10
LAWRENCE,DUTY,AR,5,31
LAWRENCE,EATON,AR,3,17
LAWRENCE,FLAT CREEK,AR,1,6
LAWRENCE,JESUP,AR,0,4
LAWRENCE,LAWRENCE,AR,3,16
LAWRENCE,MARION,AR,7,11
LAWRENCE,MORGAN,AR,6,22
LAWRENCE,PROMISED LAND,AR,6,21
LAWRENCE,REED'S CREEK SAFFELL,AR,1,14
LAWRENCE,REED'S CREEK STRAWBERRY,AR,5,12
LAWRENCE,RICHWOODS,AR,5,11
LAWRENCE,SPRING RIVER,AR,6,17
LAWRENCE,STRAWBERRY,AR,2,17
LAWRENCE,THACKER,AR,3,35
LEE,JP01,AR,0,0
LEE,JP02,AR,0,0
LEE,JP03,AR,0,0
LEE,JP04,AR,0,0
LEE,JP05,AR,0,0
LEE,JP06,AR,0,0
LEE,JP07,AR,0,0
LEE,JP08,AR,0,0
LEE,JP09,AR,0,0
LINCOLN,AUBURN,AR,8,9
LINCOLN,BAR/TARRY,AR,56,15
LINCOLN,BAR/YORKTOWN,AR,51,33
LINCOLN,CANE CREEK 1,AR,20,191
LINCOLN,CANE CREEK 2,AR,3,39
LINCOLN,CANE CREEK 3,AR,1,70
LINCOLN,CHOCTAW,AR,15,13
LINCOLN,GOULD,AR,9,23
LINCOLN,GOULD CITY W1,AR,64,17
LINCOLN,GOULD CITY W2,AR,51,9
LINCOLN,GOULD CITY W3,AR,46,10
LINCOLN,GRADY CITY W1& W2,AR,75,44
LINCOLN,KIMBROUGH,AR,9,11
LINCOLN,LONE PINE/GARNETT,AR,9,69
LINCOLN,LONE PINE/MT. HOME,AR,13,52
LINCOLN,MILL CREEK,AR,9,47
LINCOLN,OWEN/GLENDALE,AR,13,109
LINCOLN,OWEN/PALMYRA,AR,12,96
LINCOLN,SE LINCOLN CO FD,AR,3,39
LINCOLN,SMITH,AR,7,42
LINCOLN,SPRING 1,AR,8,112
LINCOLN,SPRING 2,AR,4,9
LINCOLN,STAR CITY W1,AR,18,65
LINCOLN,STAR CITY W2,AR,16,39
LINCOLN,STAR CITY W3,AR,17,124
LINCOLN,WELLS BAYOU/FS,AR,7,46
LITTLE RIVER,ARDEN,AR,15,28
LITTLE RIVER,ARKINDA,AR,11,3
LITTLE RIVER,ASHDOWN WARD 1,AR,61,176
LITTLE RIVER,ASHDOWN WARD 2,AR,94,64
LITTLE RIVER,ASHDOWN WARD 3,AR,58,82
LITTLE RIVER,BURKE,AR,6,36
LITTLE RIVER,CANEY,AR,10,56
LITTLE RIVER,CLEVELAND,AR,56,101
LITTLE RIVER,FOREMAN WARD 1,AR,22,11
LITTLE RIVER,FOREMAN WARD 2,AR,21,75
LITTLE RIVER,FOREMAN WARD 3,AR,25,71
